cycle,cell,psi,residual,resnorm
14,15,0.1595965109421179,-1.665334536937735e-16,1.147818774169811e-20
14,16,0.7327253603152933,-1.110223024625157e-16,1.147818774169811e-20
14,17,0.5559486728338779,1.665334536937735e-16,1.147818774169811e-20
14,18,0.444051327166122,3.885780586188048e-16,1.147818774169811e-20
14,19,0.2672746396847067,-3.885780586188048e-16,1.147818774169811e-20
15,0,0.8742722230710215,0,7.532411720219591e-22
15,1,0.6243465614593652,3.33066907387547e-16,7.532411720219591e-22
15,2,0.3756534385406348,-2.220446049250313e-16,7.532411720219591e-22
15,3,0.1257277769289785,0,7.532411720219591e-22
15,4,0.8727423308247207,2.220446049250313e-16,7.532411720219591e-22
15,5,0.6231140227664395,1.110223024625157e-16,7.532411720219591e-22
15,6,0.3768859772335607,-4.996003610813204e-16,7.532411720219591e-22
15,7,0.1272576691752793,2.775557561562891e-17,7.532411720219591e-22
15,8,0.8663254082861428,-2.220446049250313e-16,7.532411720219591e-22
15,9,0.6184812215481112,4.440892098500626e-16,7.532411720219591e-22
15,10,0.3815187784518887,-1.110223024625157e-16,7.532411720219591e-22
15,11,0.1336745917138571,3.05311331771918e-16,7.532411720219591e-22
15,12,0.840403489057882,7.771561172376096e-16,7.532411720219591e-22
15,13,0.6029666766879744,-8.881784197001252e-16,7.532411720219591e-22
15,14,0.3970333233120257,3.885780586188048e-16,7.532411720219591e-22
15,15,0.1595965109421179,-1.665334536937735e-16,7.532411720219591e-22
15,16,0.7327253603152933,-1.110223024625157e-16,7.532411720219591e-22
15,17,0.5559486728338779,1.665334536937735e-16,7.532411720219591e-22
15,18,0.444051327166122,3.885780586188048e-16,7.532411720219591e-22
15,19,0.2672746396847067,-3.885780586188048e-16,7.532411720219591e-22
16,0,0.8742722230710215,0,8.989841392662189e-24
16,1,0.6243465614593652,3.33066907387547e-16,8.989841392662189e-24
16,2,0.3756534385406348,-2.220446049250313e-16,8.989841392662189e-24
16,3,0.1257277769289785,0,8.989841392662189e-24
16,4,0.8727423308247207,2.220446049250313e-16,8.989841392662189e-24
16,5,0.6231140227664395,1.110223024625157e-16,8.989841392662189e-24
16,6,0.3768859772335607,-4.996003610813204e-16,8.989841392662189e-24
16,7,0.1272576691752793,2.775557561562891e-17,8.989841392662189e-24
16,8,0.8663254082861428,-2.220446049250313e-16,8.989841392662189e-24
16,9,0.6184812215481112,4.440892098500626e-16,8.989841392662189e-24
16,10,0.3815187784518887,-1.110223024625157e-16,8.989841392662189e-24
16,11,0.1336745917138571,3.05311331771918e-16,8.989841392662189e-24
16,12,0.840403489057882,7.771561172376096e-16,8.989841392662189e-24
16,13,0.6029666766879744,-8.881784197001252e-16,8.989841392662189e-24
